malId|malScore|popularity|favorites
28483||135|0
28485||136|0
28487||120|0
28489||259|0
28495|7.25|11083|7
28497|7.3|566660|2426
28511|6.51|3022|2
28517|6.09|4575|6
28519|5.89|4253|2
28531|5.4|4899|2
28537|5.88|28778|18
28539|7.57|22579|20
28543||189|0
28545||163|0
28547||164|0
28549||135|0
28551||162|0
28553||126|0
28555||191|0
28557||166|0
28559||128|0
28561||140|0
28563||161|0
28565||131|0
28567||165|0
28569||139|0
28571||118|0
28573||119|0
28575||141|0
28577||118|0
28579||211|0
28581||219|0
28583||234|0
28585||191|0
28587|5|703|0
28591|4.63|707|0
28593|6.17|11784|9
28595|5.32|2015|3
28603|6.16|4782|1
28607|7.23|38542|227
28615||404|1
28617|6.94|213171|603
28619|6.59|109802|326
28621|7.26|154978|671
28623|7.26|713525|3086
28625|6.88|74715|233
28631|5.66|540|0
28637|3.84|1097|1
28639|5.16|821|2
28641|4.41|947|1
28645|4.38|1013|0
28647|4.2|822|2
28653|5.46|321|1
28655|4.99|548|2
28657|3.62|1049|2
28665|5.75|429|0
28669|7.75|14966|276
28673|6.45|5801|7
28675|8.17|231017|988
28677|7.58|689589|3764
28683|7.21|13705|4
28685|5.44|426|0
28687|5.18|778|1
28689||231|0
28691|5.06|907|0
28693||233|0
28695|5.19|862|0
28701|8.32|753829|8535
28713|6.26|20318|8
28715|6.18|1262|5
28717|5.7|1931|10
28723|6.62|1671|0
28725|7.86|289695|1783
28733|6|1037|1
28735|8.58|262105|5420
28749||389|0
28755|7.43|408656|843
28759|5.99|337|0
28761|4.86|8976|20
28765|5.22|542|0
28771|7.48|66016|257
28775|5.61|1376|1
28779|7.19|18224|136
28789|7.05|13594|18
28791|6.07|68394|44
28805|8.28|372375|2893
28809|5.55|954|0
28811|5.67|1385|0
28813|5.61|1185|1
28815|5.73|1053|0
28817|6.69|83604|173
28819|6.6|262225|359
28825|7.13|615220|4218
28827|5.25|362|0
28829|4.96|368|1
28831|4.48|806|1
28833|6.59|109449|165
28835|6.91|3851|14
28841|7.17|8966|10
28843|4.14|2454|6
28851|8.96|1922369|74341
28853|6.19|5087|1
28859|6.8|6309|30
28861|6.42|13543|9
28869|7.22|5760|16
28881|7.78|24274|41
28883|6.21|92866|75
28887||186|0
28891|8.65|1215908|14879
28897|4.92|338|0
28907|7.7|706418|5568
28911|6.29|1334|0
28913|6.17|1184|0
28915|6.27|1194|0
28921|5.66|1017|1
28925|5.73|685|0
28927|7.63|682644|2680
28929|3.32|19053|39
28951|4.59|1096|1
28953|5|802|0
28955|4.84|403|0
28957|8.6|113232|191
28959|5.75|801|2
28961|7.05|15474|102
28963|6.1|1204|2
28965||181|0
28977|9.09|522717|13894
28979|7.46|231386|908
28981|4.7|25412|6
28983||374|0
28987|5.45|393|0
28989|5.49|408|0
28991|5.82|425|0
28993|4.85|901|1
28999|7.75|1382566|20307
29003||240|0
29017|6.56|4496|5
29027|6.93|110990|93
29035|6.29|6538|2
29053|5.06|263|0
29067|7.34|180077|182
29073|4.87|314|0
29083|7.22|10466|36
29085|6.78|8063|27
29087|6.64|3270|10
29089|6.87|23727|46
29093|7.86|207712|642
29095|7.79|367841|2000
29099||283|0
29101|6.91|73331|53
29103|5.09|215|0
29105|4.33|526|0
29107|4.69|376|0
29111|4.87|441|1
29123|6.12|1681|4
29129|6.82|15930|26
29135|6.04|435|0
29141|5.37|538|0
29151||240|0
29153|5.34|301|0
29163|7.04|49040|72
29165|6.27|7448|3
29173|5.2|640|0
29177||229|0
29179|5.22|254|0
29181|4.99|237|0
29207||198|0
29209||145|0
29223|6.61|14066|11
29231|6.35|675|2
29233|6|529|1
29235|6.03|675|1
29247|5.75|325|0
29249||268|0
29255|6.29|4670|9
29261|7.23|13275|93
29267||182|0
29269||203|0
29271||213|0
29273||214|0
29275||177|0
29283||367|0
29291|5.8|870|0
29293|4.43|888|3
29301|6.24|14158|18
29307|5.25|680|3
29311|4.51|575|0
29317|7.07|113974|78
29323|5.84|501|0
29325|7.24|40001|42
29347|5.07|1941|1
29349||187|0
29351||194|1
29353|5.34|296|0
29355|5.41|228|0
29357||193|0
29359||214|0
29361||234|0
29363|6.22|536|0
29365||139|0
29367||261|0
29369||198|0
29371||147|2
29373||211|0
29375||285|0
29377|5.3|458|1
29379||168|0
29381||153|0
29383||168|0
29385||211|0
29387||216|0
29389||175|0
29391|4.86|325|0
29393||242|0
29395|4.79|297|0
29397|5.16|279|0
29399||274|0
29401||178|0
29403||163|0
29409|5.14|322|0
29411|4.49|776|1
29413|6.46|5139|4
29419|6.33|3750|0
29421||253|0
29423||168|1
29425||186|0
29427||358|1
29429||299|0
29431||237|0
29433||184|0
29435||193|0
29437|6.98|3769|0
29445||185|0
29451|5.25|284|0
29453|5.51|301|0
29455|5.04|372|1
29457|5.33|253|0
29459|5.06|258|0
29467||199|1
29469||202|0
29471||291|1
29473||177|0
29475||267|0
29477||195|0
29479||155|0
29481|5.35|354|0
29483||181|0
29485||172|0
29487||208|0
29489||174|0
29491||168|1
29493||175|0
29495|5.61|263|0
29497||174|0
29499||176|0
29501|5.72|267|0
29503|5.34|278|0
29505|5.48|264|0
29507||184|0
29511|6.21|12065|10
29513|6.98|20865|28
29515|5.44|1374|0
29517|5.99|1816|1
29527||307|0
29529||290|0
29535||284|0
29537||257|0
29539||258|1
29541||234|0
29543||196|0
29545||178|0
29547||260|1
29549||197|0
29551|5.46|418|0
29555|5.13|374|0
29557|5.19|401|0
29559|4.97|318|0
29573|6.55|7921|19
29575|7.7|49700|741
29583|7.22|22311|6
29585|5.42|501|1
29587|5.21|326|0
29589|6.88|143795|293
29597|4.39|879|0
29603||424|0
29605||496|2
29609|5|403|0
29611|6.41|477|1
29613|5.99|447|0
29615|4.39|1008|0
29617|3|1340|0
29619|3.64|913|0
29623|5.52|416|0
29629|4.92|983|0
29633|4.78|499|0
29635|4.82|474|0
29637|4.69|460|0
29643|5.94|4768|8
29645|5|356|1
29647|5.03|320|0
29649|5.02|328|0
29651|5.12|303|0
29653|5.19|329|0
29655|5.53|296|0
29657|5.08|567|0
29661|5.14|433|0
29665|5.17|337|0
29667|5.24|345|0
29669||270|0
29671|5.48|298|1
29673|5.23|415|0
29675|5.25|311|1
29677|5.24|491|1
29679|5.18|394|0
29681|4.96|444|0
29687|5.56|1160|2
29697|6.69|2257|0
29701|5.15|470|0
29703|6.36|5322|7
29705|6.5|9532|20
29707|5.79|1793|4
29708||214|0
29709||178|0
29710||268|0
29711||208|1
29712||221|0
29713||237|3
29715|5.71|2566|3
29716|5.86|632|0
29719||178|0
29722|6.31|1244|3
29727||418|0
29729||352|0
29730|6.12|5022|5
29731|5.11|472|0
29733||175|1
29738||275|0
29739|5.08|463|0
29740||168|0
29741||144|1
29742||145|0
29743||178|0
29744|5.43|221|0
29745||173|1
29746||202|0
29747||171|0
29748||191|0
29749||200|0
29750||336|0
29751||246|0
29752||356|0
29755|7.96|80092|97
29756|6.24|1956|0
29757|5.58|495|1
29758|5.75|256238|210
29759||179|0
29764|5.22|569|1
29765|5.76|878|1
29766|4.94|599|1
29767|5.14|284|0
29768|4.7|746|0
29770|5.71|670|0
29771|5.02|832|0
29772|5.71|1584|4
29777|4.23|1752|2
29778|6.09|1109|0
29780|5.5|322|0
29782|5.31|467|1
29785|6.87|237292|487
29786|7.26|700136|3494
29787|7.8|116417|824
29791|5.5|339|0
29792|5.51|286|0
29793|5.52|337|0
29795||247|0
29796||245|1
29797||236|0
29798|5.44|256|0
29799|5.32|271|0
29800||262|0
29801|5.93|3055|0
29803|7.92|1320831|21491
29807|7.06|7329|50
29808|7.12|14457|79
29809|6.87|12826|63
29812|5.48|409|0
29814||242|0
29820|5.46|535|0
29821|5.41|578|0
29822|5.15|822|0
29823|5.7|823|0
29825|5.56|387|0
29829|7.76|9025|11
29830|7.81|8606|11
29831|8.11|9665|67
29832||262|0
29833||278|0
29834|5.88|612|0
29835||312|0
29836||316|1
29837|5.97|664|0
29842||212|0
29843||275|0
29844||147|0
29846||432|0
29850|5.19|954|2
29851||172|0
29852|6.21|6004|24
29853|6.82|4436|5
29854|7.58|206612|617
29855|6.65|11226|21
29856|5.03|255|0
29857||218|1
29860|5.41|415|0
29861|5.36|485|0
29862|5.27|477|0
29863|6.25|1265|2
29865|5|2545|2
29867|5.65|265|0
29868|6.74|3278|5
29870|5.29|333|0
29871|4.56|582|0
29876|5.88|16258|19
29886||250|0
29888|5|238|0
29889||209|0
29893|7.9|24347|95
29895|5.58|361|2
29897|5.45|361|0
29898|5.54|278|0
29900||229|1
29901||262|0
29902|4.6|660|0
29904|5.08|609|1
29905|4.43|596|2
29906|4.42|498|1
29907|4.29|685|0
29908|4.22|576|0
29910|6.33|1042|2
29915|6.44|4934|12
29916|6.25|6452|52
29917||281|0
29918||307|0
29919|5.49|362|0
29920|5.44|309|0
29921|5.2|331|0
29922||233|0
29923|5.33|648|1
29924||228|0
29925||244|0
29926|5.24|338|0
29927|6.76|1891|4
29928||265|1
29929||261|0
29932|4.94|697|0
29933|4.95|419|0
29935|6.55|777|5
29936|6.85|983|7
29937|6.26|560|0
29941|4.78|10912|5
29943|5.9|2143|7
29944|4.85|980|0
29946|5.15|542|0
29947||271|0
29948||247|0
29949|2.26|14968|71
29952|4.34|762|0
29953||269|0
29954|4|604|0
29955|5.14|349|0
29956|5.36|331|0
29957|4.09|844|0
29961|5.18|378|0
29963|5.2|232|0
29966||216|0
29970|5.81|246|0
29971|4.32|372|0
29972|5.1|302|0
29973|4.28|531|0
29974|5.56|134795|456
29975|5.99|4369|5
29976|6.26|114125|497
29978|3.33|14436|6
29979|3.83|1709|6
29980|4.05|2299|5
29984|3.69|1056|0
29985||219|0
29986||192|0
29987||203|0
29988|4.75|504|0
29989|4.54|451|0
29992|4.84|504|0
29994|5.14|582|1
29995|3.84|1634|3
29998|6.27|10179|10
29999||783|1
30010|4.92|1322|0
30012|5.38|338|0
30013|5.66|552|1
30014|7.08|91361|288
30015|7.99|896048|8919
30016|7.33|290171|1874
30018|5.57|372|0
30019|5.3|358|0
30024||167|0
30025||168|0
30026||185|0
30027||196|0
30028||397|0
30029||255|1
30030|6.6|2492|6
30034||253|0
30036||276|0
30039|6.67|4978|7
30042|5.41|512|1
30045|5.24|546|1
30046|5.64|301|0
30048||181|0
30049||138|1
30050||269|0
30051||208|0
30052||190|0
30053|5.71|715|0
30054||132|0
30055||131|0
30056|6.64|38536|10
30057||140|0
30058|5.9|396|0
30059|5.18|392|0
30060||203|0
30061||284|1
30064||276|0
30065|5.16|297|0
30066|6.14|522|0
30070||230|0
30071||242|0
30072||214|0
30073|5.43|313|0
30074|5.13|340|0
30075|5.22|409|1
30076|5.18|311|0
30077|5.23|312|0
30078|4.98|362|0
30079|5.1|419|0
30080|5.66|602|0
30081|5.06|308|0
30082||217|0
30083||220|0
30085|5.17|232|0
30086|4.78|951|0
30088|6.7|1931|3
30089|5.31|368|1
30090|4.92|328|0
30091|5.63|103790|122
30092|4.48|541|0
30093|4.75|383|0
30094|4.73|327|0
30095|5.82|387|1
30096|6.12|330|2
30097|5.93|327|0
30098||263|1
30099||258|1
30100|6.08|18158|7
30103|6.51|1653|3
30104|5.04|268|0
30105|5.21|370|0
30106|5.29|251|0
30107||187|0
30116||223|0
30117||136|0
30118||196|0
30119||326|0
30120||195|0
30121||188|0
30122|5.82|493|1
30123|7.77|581141|6471
30124||228|0
30125||252|1
30127|6.51|107209|125
30128|6.35|6066|15
30129||174|0
30131||269|1
30132|6.08|5245|18
30133|5.69|665|0
30134||192|1
30137|5.75|37294|34
30138||211|0
30139||170|0
30140||195|0
30143|6.26|1744|1
30144||451|1
30145|6.06|828|1
30148||266|0
30149||270|0
30150||333|0
30151||872|0
30152||306|0
30153||346|0
30154||234|0
30155|5.96|1595|5
30156|6.15|1332|3
30157|5.25|265|0
30158||196|0
30159||234|1
30160|4.78|366|0
30161||200|0
30162|5.17|297|0
30163|5.61|236|1
30164|5.34|253|0
30165|5.02|354|0
30166|6.01|1102|1
30167|5.2|292|0
30168|6.01|2683|1
30169|5.32|276|0
30173|5.75|618|3
30176||279|0
30177|6.16|496|0
30178|6.08|1622|3
30187|7.42|195897|870
30191|7.68|61381|50
30193|5.85|463|0
30196|6.37|4996|5
30198||177|0
30199|5.82|323|0
30200||170|0
30201||231|0
30202|5.01|282|0
30204||310|0
30205|7.17|205902|1278
30206|7.23|86729|30
30207||196|0
30208||152|0
30209||158|0
30210|4.92|374|0
30211|4.77|410|0
30212|4.21|838|6
30213|4.93|320|0
30214|4.28|744|1
30217|5.69|494|0
30218|6.45|3621|3
30228||205|0
30230|8.3|120590|972
30232||480|0
30234|5.58|1366|0
30235||153|0
30237|6.46|9068|4
30240|7.63|874208|6412
30241|5.13|264|0
30242|6.52|7156|23
30243|7.03|20865|158
30245||263|0
30246|6.2|3200|6
30247||295|0
30249||542|0
30250|6.51|22148|6
30251|5.32|6711|5
30262|5.94|4565|5
30263|5.95|498|0
30264|5.75|503|1
30267||136|0
30268||140|0
30269|6.3|4028|3
30276|8.51|2745648|56937
30278|5.97|957|0
30279|7.93|112758|660
30284||157|0
30289|5.79|487|1
30290|7.02|8466|6
30291|6.29|4403|3
30292|6.6|2739|3
30296|7.47|814513|7902
30298|6.01|609|0
30300|7.28|143663|268
30305||270|0
30307|7|662010|3581
30309|5.95|1063|2
30311|7.68|40359|83
30312||171|0
30313||400|1
30321|7.26|85852|91
30324|5.5|1219|0
30326|4.67|400|0
30327|4.81|408|0
30328|4.6|433|0
30329|4.57|417|0
30330|5.14|384|2
30331|4.53|392|0
30332|4.32|714|0
30334|5.16|384|0
30335|4.73|344|0
30336|5.17|376|0
30337|4.54|384|0
30339|4.53|370|0
30340|4.59|416|0
30341|5.24|355|1
30342||322|0
30343||177|0
30344|7.35|33562|140
30346|8.31|224616|5234
30347|7.52|171624|192
30349||181|0
30355|6.89|40691|66
30358|5.65|2417|0
30360||198|0
30362||568|2
30363|6.84|347190|517
30364|7.99|72796|76
30365|6.78|72235|55
30367|4.72|1056|1
30370|8.09|117906|334
30375|6.89|42506|243
30376|6.81|6973|5
30378||386|0
30379|6.72|22225|13
30381|6.75|6229|7
30382|5.72|21480|17
30383|6.99|114512|189
30384|6.49|19160|9
30385|6.07|123216|387
30386|5.89|1194|1
30390|6.06|1492|1
30392|5.64|319|0
30393|4.93|310|0
30394|5.43|307|0
30395|5.13|273|0
30396|4.25|558|0
30397|4.97|332|0
30398|4.81|295|0
30399|4.71|379|0
30400|4.7|415|0
30401|4.81|314|0
30403|5|282|0
30404|4.87|373|0
30405|4.97|364|0
30407||243|0
30408|4.92|278|0
30409||191|0
30410|5.91|542|2
30411||456|0
30412|6.49|2849|5
30413|7.58|27593|20
30415|7.87|83299|248
30417||343|0
30418|4.63|320|0
30419|7.23|7821|15
30420|5.67|681|2
30424|4.86|630|0
30425|5.35|470|0
30427|4.7|374|1
30428|5.41|501|1
30429|4.59|317|1
30430|5.17|292|0
30431|4.79|416|0
30433|5.18|363|0
30435||262|1
30437|6.63|37240|120
30438|4.23|940|1
30442|5.14|324|0
30443||297|0
30444||280|0
30445|6.25|2252|2
30446|5.43|426|1
30447||217|0
30449||582|0
30450|5.73|934|0
30453|5.78|728|0
30454|6.01|5262|6
30455||35553|98
30457||357|0
30458|7.32|222788|375
30460|6.51|5682|5
30463|5.55|1887|6
30464|6.74|41137|34
30468||328|1
30470||402|0
30473|5.3|1634|1
30480|4.38|414|0
30481|6.38|960|0
30483||739|1
30484|8.52|746296|10373
30485|6.34|121861|197
30489|5.53|703|0
30499|5.87|3871|1
30503|8.17|1289217|11011
30512||823|1
30514|6.8|43466|53
30519|5.98|1322|3
30524|6.38|31125|28
30530||168|0
30531|6.31|4617|8
30533|6.77|10945|16
30534|5.38|317|0
30537|6.19|2916|2
30543|5.98|4719|5
30544|6.84|586743|2091
30547|7.19|8774|31
30549|7.61|13640|82
30556||195|0
30559|4.91|414|1
30567|6.67|17838|13
30571|5.84|528|1
30573|6.51|4213|2
30576|5.55|309|0
30582||202|0
30583|6.68|13792|72
30585|6.2|35318|28
30600|5.36|4989|1
30602||212|0
30605||314|0
30614|7.23|17460|95
30617|5.7|4629|1
30625|6.4|2007|2
30634||230|0
30641|7.01|23137|9
30646|6.1|460|1
30647|5.44|779|1
30648|5.77|669|1
30649|7.23|3089|11
30651|6.79|6887|25
30652|6.67|25281|45
30654|8.51|1207798|16268
30658|5.81|4725|9
30659|4.58|712|0
30663|4.05|1860|5
30664|4.8|406|0
30665|4.1|956|0
30666|4.63|361|0
30667|4.89|373|0
30668|4.07|784|0
30669|4.83|349|0
30673|5.5|401|1
30679|6.17|10270|11
30686|6.1|4265|0
30694|7.41|702758|8715
30695|6.25|10566|14
30702|7.34|10960|163
30704||346|0
30705|4.47|39222|48
30709|8.38|143346|871
30711|7.13|78875|93
30714|7.34|81833|260
30721|6.38|46728|57
30723||221|0
30727|7.78|314700|1570
30732||388|0
30736|7.43|216513|927
30738|5.73|624|3
30739|5.3|5843|2
30740|7.23|78275|137
30741|6.75|7138|26
30743|5.58|552|2
30745|7.87|55120|82
30746|5.86|12452|10
30749|6.56|347525|925
30751|6.06|1651|1
30752||276|0
30753||326|0
30754||257|0
30757|6.42|22806|29
30759||127|0
30760||174|0
30761||142|0
30762||152|0
30763||276|0
30764||141|0
30765||122|0
30766|5.38|611|1
30767||263|0
30770|5.64|4522|7
30771|7.14|4749|14
30777||536|0
30778|7.53|164782|678
30781||236|0
30782|5.11|78660|117
30790|7.42|9474|7
30795|6.48|57835|114
30796||202|0
30803||444|0
30806|6.76|103452|286
30812|6.58|9920|43
30813|6.97|20035|106
30814|4.77|378|0
30817|5.52|5179|15
30818|6.58|2706|2
30825|7.01|12858|8
30826|5.39|4883|2
30829|7.12|9177|22
30831|8.13|1667372|39937
30839||242|1
30840|5.28|872|0
30842|6.22|1578|2
30845|7.03|3113|1
30850|5.1|2822|3
30851|5.6|672|0
30859|4.42|810|0
30860|3.33|1225|0
30861||150|0
30862|5.79|1758|1
30863|4.57|588|0
30864|5.42|251|0
30865|6.14|708|0
30868|7.47|42219|47
30869|7.24|24717|9
30870|7.26|23271|10
30873||300|1
30875||250|0
30885|7.87|234291|357
30886|5.83|719|1
30891|6.85|17634|46
30892||327|0
30893||345|0
30895|6.34|84843|122
30896|6.93|5616|10
30898|7.03|8054|45
30901|7.26|99301|359
30902|7.78|50151|82
30903|6.78|3418|5
30905||226|0
30906||136|0
30907|7.01|1914|8
30909|5.96|778|2
30911|7.26|300632|768
30912|6.11|3114|0
30913|7.52|9367|69
30914||207|0
30915|6.82|36626|28
30916|6.06|890|2
30919|6.88|9440|11
30920|5.63|1657|0
30921|6.35|1916|4
30922|6.12|3394|6
30923|5.97|1278|0
30924|6.64|2972|10
30925|7|24002|13
30926||198|0
30927||149|0
30928||135|0
30929||196|0
30930||132|0
30931||145|0
30932||138|0
30933||134|0
30935||130|0
30938||125|0
30939||298|0
30940||125|0
30941||146|0
30942||170|0
30943||606|0
30944||160|0
30947|5.18|2654|6
30948|5.23|32529|20
30952|7.83|21999|48
30953|6.71|10445|3
30954|6.23|1633|2
30955|4.97|681|1
30957||363|0
30958||148|0
30959||148|0
30960||279|0
30961||191|0
30965||387|1
30967|5.47|1217|0
30968||136|0
30969||159|0
30970||211|0
30971||208|0
30973||314|0
30974||138|0
30975||170|1
30976||115|0
30977||131|0
30978||122|0
30979||127|0
30980||146|0
30981||155|0
30982||134|0
30983||124|0
30984||144|0
30985||302|1
30988|7.06|7434|4
30989||539|0
30991|7.24|73893|68
30997||123|0
30998||161|0
30999||144|0
31000||134|0
31001||135|0
31002||135|0
31003||164|0
31004||125|0
31005||154|0
31007||134|0
31008||125|0
31009||115|1
31014|4.89|2117|3
31015||116|0
31016||138|0
31017||221|1
31018|5.96|3324|1
31019||294|0
31020||194|0
31033||321|0
31034||322|0
31035|6.03|4397|3
31043|8.32|1793196|42691
31044|6.15|2810|14
31048|6.51|1736|2
31049|6.42|25315|125
31050|6.29|12863|14
31051|8.1|89578|175
31052||252|0
31054||408|0
31055|6.7|1467|3
31056|6.92|33383|19
31057|5.41|580|0
31064|5.98|2942|2
31065|6.05|2823|2
31068|6.76|1967|3
31070|6.48|7658|4
31071||468|1
31072|5.79|2092|3
31073|5.74|1919|2
31078||226|1
31080|6.96|71484|248
31091|6.25|64338|65
31096|6.81|29753|14
31098|7.91|120284|292
31101|6.07|6542|18
31102|5.25|1796|1
31105|6.95|3241|6
31107|5.4|856|1
31108|5.39|3747|6
31109|5.52|101391|135
31111|5.98|1723|2
31113|6.19|2898|2
31115|6.21|7855|40
31116||246|0
31117|6.76|12604|42
31118|6.76|7553|35
31121|6.54|43822|53
31128|6.56|13073|7
31129||164|0
31133|6.28|4739|58
31135||233|0
31137|6.09|2692|3
31138|6.98|71302|64
31139|4.77|10032|3
31143|5.85|27885|12
31144|6.39|3883|6
31145|6.81|10032|17
31147|6.67|82548|198
31149|8.01|62107|560
31150|6.27|682|4
31156|6.41|22493|17
31157|6.42|24481|73
31158|7.24|7149|7
31163|7.2|277783|791
31164|5.87|611|0
31165|5.69|9030|10
31166||379|0
31168|6.4|7380|0
31170|5.3|330|0
31173|7.98|313877|1581
31174|7.97|158362|3425
31177||350|1
31178|7.15|38021|211
31181|8.46|428383|2626
31189|6.81|9652|65
31196|6.64|9446|15
31201|7.3|4172|0
31202|6.65|748|0
31205||211|0
31211|6.19|452|2
31221|6.2|13684|16
31223|6.32|64344|93
31227|7.66|9959|22
31229|6.9|246911|1186
31231|6.6|29784|6
31233|6.48|5418|19
31234|7|70426|104
31235||608|0
31236||499|0
31237||247|0
31238|5.8|512|0
31239||289|0
31240|8.25|1891643|60167
31244|4.8|2712|2
31245|7.23|193777|555
31246|6.07|697|1
31251|8.04|200654|2651
31252|5.67|1154|0
31255||257|0
31257|5.47|703|4
31258|5.12|495|0
31259|5.3|675|1
31261|4.89|425|0
31262|5.29|670|4
31263|5.46|660|3
31264|5|322|0
31265|5.23|308|0
31266|5.16|448|1
31267|4.72|593|0
31268|5.03|434|0
31269|4.93|366|0
31280|7.21|17123|30
31283|5.36|15812|12
31289|7.72|34183|26
31297|7.22|187268|343
31298|6.98|12379|12
31299|5.98|365|0
31300|5.75|3108|5
31302||386|0
31309|5.09|850|2
31310|5.5|757|0
31317||234|0
31318|5.84|102405|90
31319|6.27|4856|4
31321|5.68|481|1
31324|7.26|55094|58
31326|7.36|79971|145
31327|7.34|111489|74
31331|5.47|3394|3
31338|6.33|328394|585
31339|7.91|487998|3424
31344|6.52|7822|19
31348|5.73|336|0
31361||343|0
31362|5.87|2106|8
31368|7.05|55258|34
31369||313|0
31370|7.14|12627|98
31373|6.59|1113|3
31374|7.18|223643|688
31376|7.52|240685|1208
31377|5.3|684|0
31378|7.18|73988|105
31380|7.54|76439|132
31387|6.55|2869|3
31389|7.46|97049|198
31397|6.85|9670|49
31400|6.55|8207|55
31401|6.46|7424|9
31402|5.7|4827|16
31403|5.89|3622|7
31404|6.74|465576|1024
31405|7.04|197657|572
31410|6.18|942|0
31414|7.29|208187|659
31417|7.03|26889|106
31418|7.51|36953|186
31422|6.3|19333|14
31424|5.87|2286|5
31426|5.36|2061|0
31427|6.53|1385|30
31430|6.67|84320|96
31433|7.73|72769|395
31436||194|0
31439|5.39|31774|33
31440|6.56|15920|11
31442|6.87|477198|1181
31445||863|0
31448|6.41|11137|12
31450|4.78|310|0
31452|6.56|81668|244
31454|5.92|2374|0
31456|6.66|75392|242
31463||390|0
31464||159|0
31465||156|0
31467|5.49|805|0
31471|5.04|1132|2
31476|5.29|948|1
31478|7.82|1116110|21288
31483|7.71|69828|157
31485|7.39|4814|18
31486|7.15|3930|6
31490|7.92|164686|259
31491|5.14|20686|40
31493|5.69|1205|3
31494|5.31|1052|0
31498|5.63|30385|32
31499|7.19|38540|148
31500|7.3|96695|779
31501|4.34|738|0
31505|5.6|537|0
31506||209|0
31507|4.73|641|0
31508||114|0
31509||127|0
31510||202|0
31511||145|0
31512|4.98|500|0
31513|4.78|560|1
31517|5.75|691|1
31518|6.51|5523|7
31519|5.41|30658|29
31521|6.73|8650|3
31530|6.41|6009|1
31534|5.9|1712|8
31537|6.66|106461|258
31539||1203|0
31540|6.26|49627|77
31547||235|0
31549|5.65|2385|6
31551|6.07|862|0
31552|7.54|48527|39
31553|7.48|161160|241
31555||442|2
31559|6.91|162608|601
31560|6.54|13982|6
31561|6.46|19586|19
31562||320|0
31563||371|1
31564|7.11|58478|109
31566|6.32|3281|2
31568|5.29|892|0
31573|6.45|4280|18
31575||375|2
31578|4.6|10800|3
31580|7.42|527157|2881
31581|5.99|2894|4
31582|4.99|366|0
31583|5.27|370|1
31584|5.11|342|0
31585|5.47|311|0
31586|2.99|3905|12
31587|5.08|415|1
31588|7.06|101029|325
31592|7.67|115632|855
31593|6.44|11207|9
31598|6.43|20665|25
31599||304|0
31603||275|0
31604||234|0
31608|6.35|5255|0
31610|7.16|32501|31
31617|6.48|4686|7
31618|5.45|1871|0
31621|6.54|47014|40
31624|5.06|474|1
31629|6.65|173443|266
31630|6.48|122547|415
31631|6.26|14362|30
31633|4.63|12850|14
31634|2.29|5597|14
31636|6.61|403605|893
31637|7.73|487959|1720
31638||185|0
31639||222|0
31640||257|1
31641|5.44|501|1
31642||122|0
31643||193|1
31644|4.94|348|0
31645|7.08|50518|63
31646|8.4|594376|13922
31647|4.57|1598|3
31652|6.31|7795|22
31658|8.08|242090|881
31662||231|0
31665|7.47|49187|17
31667||445|2
31668|6.18|4107|0
31669|5.9|2378|1
31670|7.16|4578|12
31672||207|0
31673|6.23|1094|2
31674|6.16|632|2
31675|6.66|19056|22
31676|6.25|5581|11
31678|7.28|4086|11
31680|6.92|129973|1015
31683|6.43|21177|8
31685|4.1|1076|3
31686|3.17|1484|4
31687|3.79|2131|2
31688|4.21|692|0
31689|3.86|1032|0
31690||217|0
31691||227|1
31692||133|1
31693||208|0
31694||165|0
31695|5.1|380|0
31696||199|1
31697||133|0
31698|5.7|430|4
31699||541|0
31700||220|0
31701||170|0
31704|7.71|288459|317
31706|7.53|111665|309
31710|5.55|157230|209
31711|7.58|86436|148
31715|8.16|94299|202
31716|6.66|192433|555
31722|7.01|629996|750
31730||311|0
31733|7.74|51385|317
31736|6.15|17519|23
31737|7.02|385672|721
31738|5.87|1335|2
31740|6.25|8180|25
31741|7.86|427172|1424
31746||266|0
31747|5.29|509|1
31749|5.07|918|1
31750|6.04|2728|0
31753||275|0
31754|7.2|34090|30
31756|7.22|57616|118
31757|8.59|385588|2126
31758|8.81|395270|6521
31759|4.94|659|0
31760|4.84|598|0
31761|4.55|676|1
31762|6.24|7510|19
31763|6.63|66179|71
31764|7.68|285944|1292
31765|7.58|636915|3331
31769|5.89|407|0
31771|7.25|87371|277
31772|7.7|277311|327
31777|6.01|1644|2
31780|7.26|9548|17
31783|7.66|70401|112
31785|6.43|3745|6
31788|6.73|10328|36
31789|6.77|14441|27
31790|5.86|56537|54
31793|5.93|24455|18
31797|6.47|23783|19
31798|7.4|655211|4584
31804|6.31|70408|77
31807|5.44|415|0
31810|6.85|14301|77
31812|8.25|167826|1246
31815|6.98|25787|64
31821|7.51|129773|187
31827|5.93|5194|2
31829|6.15|1544|0
31830|5.79|809|1
31831|4.91|646|1
31832|4.48|702|1
31833|4.93|553|0
31834|5.11|528|0
31838|6.86|6559|24
31845|6.14|252364|622
31846|5.84|1985|2
31848|6.58|60908|73
31851|6.5|7643|5
31853|7|18932|48
31859|7.66|641044|5410
31861|6.58|6689|11
31865|5.84|7926|11
31866|6.31|4184|4
31867|6.34|12188|9
31868||288|0
31872||209|0
31873|5.68|263|1
31874|4.78|427|0
31878||204|0
31880|5.5|1751|3
