malId|malScore|popularity|favorites
54919||48|0
54921||78|0
54925|7.7|3986|43
54927|6.91|5042|27
54935|7.02|1267|0
54939|7.29|740|1
54941|6.87|9536|12
54943||31|0
54945||33|0
54949||34|0
54951||80|1
54955||184|1
54957||95|1
54959||193|0
54961||68|0
54969||47|0
54971||46|0
54973||65|0
54975||30|0
54977||21|0
54979||100|0
54981||85|0
54983|7.32|2302|12
54985||89|0
54987||42|0
54993||26|0
54995||29|0
55003|6.54|1052|0
55005|6.94|807|0
55007||270|1
55009||189|1
55011||23|0
55013||27|0
55015||41|0
55017||29|0
55021||67|0
55023||34|1
55025||153|3
55027||325|0
55029||46|0
55031||71|0
55033||56|0
55037||64|0
55039||35|0
55047||33|0
55053||104|2
55057||38|0
55059||55|0
55063|7.52|3482|38
55065||477|6
55067||74|0
55081|7.21|1965|6
55087|6.38|652|1
55093||147|1
55095||78|0
55103||50|0
55105||42|0
55111|6.82|634|0
55117|6.73|1509|1
55123|7.17|991|12
55125||31|1
55127||163|0
55129||32|0
55131||54|0
55133||44|0
55135||43|0
55137||52|0
55139||36|0
55141||196|1
55143|6.82|803|0
55151||86|1
55153||60|0
55155||39|0
55157|7.17|1264|10
55161|7.11|1349|1
55163|8.06|46491|2688
55167|6.48|1645|13
55169||65|1
55173|6.47|966|0
55179|6.39|1012|2
55183|7.46|743|10
55185|6.83|593|0
55189||46|0
55191||85|0
55193|6.86|741|5
55197|7|1247|7
55207||50|0
55209||43|0
55211||146|0
55215|8.75|94066|5151
55221|7.04|1823|2
55231||326|2
55235|6.67|270|2
55237||613|2
55239|6.53|833|1
55241|6.38|779|3
55247||97|0
55251||102|0
55253||81|0
55255||72|0
55257||31|0
55259||24|0
55261||58|0
55263||49|0
55265||764|8
55267||74|0
55271||70|0
55273|6.57|561|0
55291||35|0
55301|7.71|1411|17
55303||206|2
55305|7.09|7977|54
55309|7.22|6193|3
55313||75|0
55315||78|0
55317||136|0
55323|6.78|1438|4
55325||51|0
55327||36|0
55329||40|0
55331||68|0
55337||55|0
55345||161|0
55349||179|2
55359||82|1
55361|7.4|846|21
55365||190|1
55369|6.53|2150|5
55371||60|0
55373|6.86|2188|0
55375|6.63|399|0
55377|7.85|22911|550
55381||41|0
55383||138|0
55385||59|0
55397|7.15|1311|5
55399|6.95|1762|9
55401||242|0
55403|7.84|21381|388
55405||134|1
55407|6.88|5280|19
55409||73|0
55421|6.73|2863|7
55429||326|6
55431|6.61|1576|12
55433||52|0
55435||47|0
55437||54|1
55441||107|1
55447|6.57|1095|1
55455|7.52|7978|132
55461||53|0
55465|6.69|295|1
55471||78|0
55483||373|2
55493||126|0
55495||81|0
55497||132|0
55499||37|0
55501||80|0
55503||81|0
55505||66|0
55507||123|0
55509|6.86|2661|2
55537|7.19|1956|2
55553||51|0
55559||72|0
55563||87|0
55565||96|0
55577||421|0
55583|6.6|535|2
55585|6.72|2907|2
55587||119|1
55589||236|2
55591||208|0
55593|6.4|675|0
55599||108|1
55601||139|1
55603||112|0
55607||67|0
55609||73|0
55613||286|0
55615||200|1
55617||114|0
55619||181|1
55623||102|0
55625||146|1
55627||233|0
55635||93|0
55639||84|0
55641||121|0
55643||128|0
55645||111|0
55651|6.54|248|1
55653||111|0
55657||79|0
55659|6.89|407|3
55663||124|0
55667|7.26|686|3
55669||222|0
55671||115|0
55675||92|0
55677||69|0
55679||157|0
55683||107|0
55685||70|0
55693||60|0
55695||211|3
55697||235|0
55709||140|0
55711||168|0
55715||167|2
55717||72|0
55721||189|0
55723||40|0
55729||154|0
55737|6.72|259|0
55739|7.08|413|1
55743||225|1
55745||159|0
55747|6.77|406|0
55753|6.53|428|1
55757||86|0
55759||96|1
55761||45|0
55763|7.4|1152|5
55769||169|2
55775||58|0
55779||104|1
55781|6.4|574|1
55783|6.41|872|0
55791|6.65|2151|2
55793||115|1
55799||48|0
55801||78|0
55803||101|0
55805||103|0
55809||26|0
55811||40|0
55813||56|0
55815||63|0
55817||53|0
55819||86|0
55821||293|0
55825||124|1
55827||138|0
55829||62|1
55831||75|0
55849|6.09|3797|2
55851||298|0
55853||151|1
55857|7.14|1605|6
55863|7.14|4322|49
55865||29|0
55867|7.88|4306|59
55869|8.24|12704|384
55875|7.19|4450|47
55877||104|0
55879||99|0
55881||51|0
55883||51|0
55885||88|1
55887|7.65|4751|94
55889||636|3
55893||52|0
55899||207|2
55901||748|5
55905||106|0
55913|7.17|625|3
55915||371|0
55917||44|0
55919||250|14
55925|6.85|1241|2
55929||156|0
55931|7.01|693|1
55939||139|0
55941||106|0
55943|7.79|5577|72
55945||67|0
55947||102|1
55949|6.61|619|5
55951|6.57|373|0
55953||121|0
55955||170|0
55959||116|0
55961||109|0
55963|7.17|513|6
55969|6.38|630|0
55971||100|0
55975|7.14|789|2
55981||231|1
55983||91|0
55991|6.03|384|1
56001|6.95|743|0
56003||27|0
56005||99|0
56007||350|1
56011|7.22|1374|24
56019||132|0
56021||199|2
56025||217|1
56029|7.44|6814|120
56031||394|1
56033||116|0
56035||120|0
56037||94|1
56039||133|0
56043||87|0
56045|6.61|2389|2
56047|5.91|1174|2
56049||40|0
56051||51|0
56053||118|0
56055|6.9|689|2
56057|7.27|1743|40
56063|6.41|779|1
56065||70|0
56067||249|1
56069||72|0
56071||77|1
56073||44|0
56075||54|0
56079||328|3
56087|5.68|524|2
56095|6.71|1225|2
56097||99|0
56099|6.97|707|7
56101|7.03|4863|12
56109|6.56|810|1
56111||70|0
56113|7.38|4565|26
56117||59|0
56119||130|0
56121||98|0
56123||74|1
56125||239|0
56133|7.58|3682|56
56135||121|0
56137||61|0
56139|6.77|675|0
56141||28|0
56153||29|0
56155|7.39|3075|41
56161|6.85|610|3
56165|7.46|27659|497
56169|6.51|1285|12
56173||254|0
56175|7.22|1019|2
56179||313|1
56181|6.35|3053|3
56187|7.38|2219|19
56201||322|1
56203|7.32|3429|28
56205||61|1
56207||96|1
56209||36|0
56217|7.48|3884|45
56221||93|1
56225||61|0
56229||121|0
56233|7.36|7913|93
56235||296|2
56239||85|0
56241||48|0
56243||68|0
56245||90|0
56247||83|1
56249|7.28|2406|26
56251||125|1
56253||117|0
56257|7.2|633|3
56261||108|0
56263|6.52|313|1
56265||138|0
56267||268|1
56269||84|0
56273|7.06|1045|16
56275|6.62|258|0
56277||50|0
56279||92|0
56281||109|0
56283||137|2
56287||72|0
56291||111|0
56293||137|0
56297||86|1
56299|6.86|440|1
56301||70|0
56305||69|0
56307|7.31|720|2
56313||30|1
56315||34|0
56319||66|0
56321||1311|14
56323|7.14|601|4
56325||92|0
56327||101|2
56329|7.43|1813|24
56331||58|0
56335|6.91|260|0
56337||88|0
56341||203|0
56347||57|0
56357||159|1
56363||250|5
56367|7.21|2409|8
56369||58|0
56371||105|0
56379||60|0
56381|7.36|3025|8
56385|7.8|1674|199
56393||77|0
56407||100|2
56413|7.24|1703|21
56421||100|0
56423||76|0
56431|6.89|1546|2
56433|6.72|853|0
56435|7.77|1231|27
56437||65|0
56439||439|3
56441||78|0
56443||51|0
56445||61|0
56447||74|0
56449||44|0
56451||60|0
56453||58|0
56455||33|0
56457||41|0
56459||66|1
56461||560|0
56465||394|0
56467|6.32|2230|2
56469||208|2
56473||107|0
56475||74|0
56477||103|0
56479||44|0
56481||83|0
56483||55|0
56485||31|0
56487||82|0
56489||76|0
56491||48|0
56493||37|0
56495||52|0
56497||53|0
56499||52|1
56501|7.17|2120|4
56503||66|0
56505|7.31|11740|247
56507|7.32|2678|28
56509|7.29|1134|15
56511|7.21|7758|42
56513|7.08|14951|66
56515|6.44|7149|60
56517|6.49|1029|0
56519|7.49|4848|100
56521|7.06|2848|21
56523||46|0
56525|6.52|3309|3
56527||57|0
56529|8.48|67083|4416
56531||212|1
56535||75|0
56537||87|0
56541||64|0
56549|7.47|5733|74
56561|6.9|1729|27
56565|6.81|6283|13
56567|6.75|428|0
56569|6.28|737|0
56575|6.84|990|4
56593|6.58|346|2
56595|6.65|337|0
56599||53|0
56603||166|0
56605|7.45|2543|36
56607||234|0
56625||112|0
56633||31|0
56635||74|1
56637||37|0
56639||69|0
56643||89|0
56645||52|0
56647||48|0
56649||38|0
56651||55|0
56659|7|3138|4
56663|6.06|1022|0
56679|6.99|1053|2
56681|7.28|749|10
56689|7.38|4989|17
56693|6.9|6919|9
56695|6.94|539|1
56703|7.24|5389|10
56707|7.14|1003|4
56713||193|0
56719||213|0
56721||167|0
56725|6.98|1307|3
56733||107|0
56735|7.32|874|4
56737||44|0
56739||57|0
56741||442|3
56743|8.23|25254|908
56749|7.06|803|3
56751||97|0
56753||144|2
56755|8.27|17993|612
56757||78|0
56759|6.98|1037|16
56761||972|17
56763||84|0
56765||160|2
56779||340|1
56793|6.25|526|0
56805|8.86|238113|20882
56809||40|0
56811||46|0
56813||86|0
56815||66|0
56817||55|0
56823||44|0
56827|6.64|377|0
56831|6.99|549|2
56833|7.05|3774|25
56835||63|0
56837|6.83|460|1
56839||172|3
56841|7.03|2658|1
56857|7.96|51964|2688
56859|7.17|897|4
56863|6.88|943|1
56865|5.62|410|0
56871||50|0
56873||57|0
56875||51|0
56877||39|0
56879||45|0
56881||75|0
56883||70|0
56885||71|0
56887||79|0
56891||60|0
56893||86|0
56897|6.54|668|0
56899||56|0
56909||68|0
56913||105|0
56917||129|0
56919||88|2
56923|7.93|4121|94
56925||38|0
56929||121|1
56935||129|0
56941||250|1
56945|6.85|4566|36
56951||310|0
56953|6.62|285|0
56955|7.21|7143|34
56965||267|0
56981|7.19|1116|1
56983|7.12|1955|10
56985|7.02|535|3
56987|7.22|1381|18
56995||60|0
56997||218|0
57001|7.17|1053|2
57007||59|0
57009||62|0
57011||41|0
57013||146|0
57015|7.98|40678|1361
57017||48|0
57019||48|0
57021||95|1
57023||60|0
57025||141|1
57027||93|0
57029||75|0
57031||244|2
57033||274|2
57035|8.1|7501|233
57039|7.53|2302|2
57045||158|0
57051|7.66|4133|779
57057||236|0
57059|7.62|2442|4
57061||37|0
57063|6.38|5419|30
57065|7.7|3071|57
57067||437|2
57069||74|0
57071||81|0
57073|6.15|899|2
57075|6.11|1586|0
57079|6.7|716|4
57083||78|0
57085||90|0
57087||86|0
57091|6.77|644|30
57095|6.82|1303|9
57097||87|0
57099||45|0
57101|7.33|2020|17
57103||72|0
57105||59|0
57113|5.85|228|5
57127|6.97|1987|4
57131|6.71|926|5
57135|7.28|1970|10
57137||169|1
57141||76|0
57143|5.88|4370|20
57161|6.4|410|4
57169||23|0
57171||75|1
57173||84|0
57175|6.96|3401|14
57185|7.53|16445|348
57187|7.72|1511|65
57197|6.22|1471|0
57199||53|0
57201|7.95|14733|420
57203||143|0
57205||53|0
57207||51|0
57209||42|0
57211||61|0
57213||44|0
57215||53|0
57219|6.18|268|0
57233|6.81|1515|4
57235|6.74|1057|3
57237|6.63|2321|1
57239|7.64|35886|522
57243|6.8|796|0
57245|7.21|298|2
57249|7.91|4721|49
57257||270|1
57267|6.75|1828|5
57269||56|0
57271||211|0
57277||81|0
57279||218|0
57281||102|0
57283||184|1
57285||95|0
57295|6.98|26849|707
57301||45|0
57303||53|1
57307||96|0
57309||52|0
57311||51|0
57313||54|0
57315||445|1
57317||36|0
57319||125|0
57321||74|0
57323||86|0
57325||377|3
57327||47|0
57329||60|1
57331||48|0
57333||128|0
57337||144|0
57341|6.27|311|2
57343|6.57|1166|3
57345|6.88|6366|10
57351||285|1
57357|6.9|1154|2
57359|7.57|13565|135
57363|7.06|1778|4
57365||440|1
57367||311|1
57369||430|1
57373|6.86|1332|0
57383|7.22|1933|22
57387||188|0
57391|6.71|548|1
57399|6.55|1584|8
57401|7.1|12156|142
57403||126|0
57409||52|0
57411||35|0
57413||66|0
57415||84|0
57417||35|0
57419||94|1
57421||98|0
57423||70|0
57429||59|0
57431||102|0
57433||427|6
57441|7.36|1454|5
57443||81|0
57459||84|1
57463|6.95|764|1
57465|7.53|1106|4
57467|6.96|3629|8
57469||40|0
57471||50|0
57485||104|1
57491|7|687|7
57495||37|0
57497||58|0
57501||80|1
57507|7.1|1443|3
57509||65|0
57511||235|3
57513||174|0
57515||32|0
57517||75|0
57519||64|0
57521||76|0
57525||39|0
57529||83|0
57533||126|2
57539|6.84|279|1
57545|7.22|15122|144
57547||206|0
57555||97|0
57561||169|0
57565|6.75|247|0
57571||174|0
57575||150|1
57577||59|0
57591||77|0
57595||93|0
57601||113|0
57605||112|1
57609||56|0
57611||61|0
57619||93|0
57621||77|0
57629||119|0
57633|6.22|254|0
57635||242|0
57637||175|0
57639|6.46|291|0
57643||208|0
57645||213|0
57647||81|0
57649||159|2
57655||304|0
57661||184|0
57663|6.87|496|0
57669||117|0
57671||183|0
57673||110|0
57675||121|0
57679||104|0
57681||89|0
57683||156|1
57685||211|1
57689|6.59|229|2
57691||194|3
57693|6.77|390|2
57699||120|0
57705||86|0
57711|7.53|6500|86
57713||97|0
57717||213|0
57719|6.56|702|1
57721|6.73|1130|7
57723|7.59|2298|8
57725|7.06|1580|4
57727||50|0
57729||457|1
57731||58|0
57733||49|0
57735||149|0
57737||54|0
57745||137|0
57747||87|0
57749||58|0
57751||96|2
57755||66|0
57757||49|0
57759||87|0
57761||40|0
57763||212|0
57765|7.54|46703|1018
57767|7.48|566|12
57769|6.49|985|4
57771||64|0
57777|6.95|1838|7
57781||164|0
57783||224|0
57789||1461|4
57791|8.34|8467|268
57793||154|0
57795|7.43|36419|454
57801||68|1
57805|7.11|2176|0
57807||101|0
57809|6.66|427|0
57813||104|0
57817||197|0
57819||102|0
57821|6.81|1871|19
57823||54|0
57825||46|0
57827||67|0
57829||76|0
57831||85|0
57833||73|0
57835|7.11|3068|22
57847|6.99|1793|12
57849|6.76|1187|6
57855|7.28|1154|1
57861|6.92|333|0
57883||132|0
57885||213|1
57893||224|0
57897||451|11
57899|7.06|3296|12
57903||251|0
57907|6.92|520|0
57927|7.04|1940|3
57939||60|1
57947||40|0
57961|7.27|6117|30
57963||120|0
57965||39|0
57967||82|1
57969||47|0
57971||75|0
57973||65|0
57975||39|0
57977||64|0
57979|7.63|4165|36
57981||79|0
57983||189|2
57985||369|1
57989|7.47|9737|264
57991||205|2
57993||234|0
57997|7.43|3764|16
58003|6.42|372|0
58007|8.17|46791|1065
58015||117|0
58021||105|0
58023||154|0
58025||140|0
58027|8.25|50435|1729
58029|6.89|1223|3
58031||100|0
58033||237|0
58035||167|4
58039|6.79|504|5
58041|7.16|2212|4
58043|6.7|1276|1
58055||147|0
58057||172|0
58059||62|0
58063||51|0
58065|7.11|1587|14
58067||52|0
58069||54|1
58071||110|0
58073||52|0
58075||102|0
58077||104|1
58079||70|0
58081||63|0
58083||77|0
58085|6.65|583|1
58087||281|0
58093||113|0
58101|7.14|1899|2
58107||282|1
58109||80|0
58119||177|0
58121||133|0
58123||95|0
58137||528|4
58139||140|2
58141|8.37|21655|713
58145|7.84|3524|53
58147||136|0
58149|6.71|1090|3
58151|6.27|3351|8
58153||63|1
58157||55|0
58159||115|3
58163||52|0
58165||178|1
58167||81|0
58169||118|1
58171||63|0
58173||437|1
58175||63|0
58179|6.33|256|1
58183||286|1
58185||30|0
58191||139|0
58193|6.69|5519|12
58197||46|0
58203|6.23|12339|101
58209|7.18|2147|6
58211|7.5|5552|60
58217||361|1
58229||202|1
58233|6.85|1034|3
58235|6.57|753|3
58237|7.75|1267|23
58245|6.89|16403|122
58253||81|0
58259||283|7
58263||71|0
58265||95|1
58267||77|0
58269||92|1
58271||58|0
58273||66|0
58275||124|2
58277||92|0
58279||135|1
58281||60|0
58283|6.35|3427|21
58293|6.16|2540|10
58295||57|0
58299|7.04|1719|18
58307|6.1|254|1
58309|6.1|941|0
58311||167|0
58313|7.6|20945|601
58317||73|0
58319||37|0
58321||65|0
58327||78|1
58329||104|2
58331||41|0
58333||50|0
58335||51|0
58339||51|0
58341||87|0
58343||102|1
58345||74|0
58349|6.94|817|4
58365||31|0
58369||59|0
58379||168|0
58381||848|4
58383||166|0
58385||50|0
58391|6.86|13458|285
58393||119|0
58397|6.7|510|1
58411|6.54|611|1
58413||147|0
58415||95|1
58419||82|1
58421||38|0
58423||68|0
58425||71|0
58427||39|0
58431||57|0
58433||71|2
58437||28|0
58439||71|0
58443||150|0
58449||158|0
58461||85|1
58463||62|0
58465||95|1
58469||241|8
58471||79|0
58473||148|0
58475||58|0
58485||69|0
58487||101|0
58497||197|0
58509|7.76|1948|48
58535||59|0
58537||52|0
58539||37|0
58541|6.42|362|0
58543||550|2
58545||38|0
58547||135|0
58553||57|0
58555|7.16|9488|32
58563|8.18|37569|1263
58577|7.35|1783|5
58579||129|1
58581|6.68|756|0
58583||81|0
58597||191|1
58607||47|0
58609||48|0
58611||53|0
58613|6.7|1346|4
58615||197|1
58617||132|0
58631||233|2
58643||45|0
58645||59|0
58647||54|0
58649||77|0
58651||55|0
58657||474|3
58659|7.45|10425|93
58663||112|0
58667||120|0
58669|6.81|1580|8
58671||272|0
58673||122|0
58675||101|1
58679||340|3
58681||49|0
58683||51|0
58685||496|3
58687||93|0
58691|6.51|335|0
58695||92|1
58699|6.58|973|2
58701||190|0
58705||130|0
58707||51|0
58711|7.21|12451|142
58717|6.93|822|1
58721|6.58|532|1
58731||195|4
58739|6.95|1301|0
58745|7.63|2846|15
58747||99|0
58749||117|1
58751|7.23|561|1
58753|7.66|1371|25
58755||95|1
58757||322|0
58759||98|0
58763|6.39|350|0
58769||240|0
58771||54|0
58781||126|0
58783||110|0
58785||85|0
58787||129|1
58789|6.81|481|3
58791||71|0
58793|6.94|497|1
58797||142|1
58799||209|0
58807||235|0
58809||354|0
58811||83|0
58813||132|0
58815|6.86|440|6
58817||156|0
58819||114|0
58821||103|0
58823||73|0
58825||199|2
58827||142|6
58829||70|0
58831||115|0
58833||68|0
58835||274|0
58839||185|0
58843||215|1
58845||127|0
58847||210|0
58849|6.8|371|0
58851|7.36|1992|23
58861||190|0
58867||112|0
58869|6.89|463|2
58873||143|0
58877||164|1
58887|7.22|626|4
58891||107|0
58895||124|0
58897||191|2
58899||79|1
58907||116|0
58913||107|0
58915|6.89|346|1
58917||135|0
58919|6.67|572|4
58923|6.2|291|0
58925||212|0
58927||144|1
58929||300|0
58931||98|0
58933|6.56|346|1
58935||181|0
58937||214|0
58939||127|0
58941||210|0
58945||149|0
58947|6.84|346|2
58949||120|0
58951||166|0
58953||91|0
58955||100|0
58959||119|0
58963||131|0
58965||185|0
58969||100|0
58973||225|0
58977|6.78|311|3
58981||208|1
58983||118|0
58987|6.84|262|0
58989||137|0
58993||44|1
58995||198|0
58997||82|0
58999||130|1
59001||117|0
59003||292|1
59005||63|0
59007||63|0
59011||71|0
59013||220|1
59015||292|0
59023|7.22|1344|2
59027|6.41|346|0
59029||183|1
59030|6.71|524|2
59031||462|0
59033||252|0
59035|6.95|786|11
59037||60|0
59039||110|0
59041||109|0
59045||99|0
59047||119|0
59049||457|1
59051|6.52|695|0
59055||52|0
59063||86|0
59065|6.5|1897|0
59071||57|1
59073||57|0
59075||203|2
59077||103|0
59079||78|0
59081||88|0
59083|6.92|1143|5
59085||67|0
59087|7.47|3086|34
59089||85|0
59091||65|0
59093||97|0
59109||177|0
59111||513|3
59127||50|0
59129||417|0
59137||84|0
59139||107|0
59141||145|0
59145||156|1
59147|7.14|2547|11
59149|7.28|5982|32
59151||39|0
59153||49|0
59155||54|0
59157||81|0
59159||54|0
59161||121|0
59163||214|3
59169|6.88|3666|3
59183|6.68|465|1
59189||61|0
59191|7.63|3739|68
59195|6.29|656|0
59205||92|0
59219||49|0
59223||215|4
59225||37|0
59227||69|0
59229|7.02|1488|6
59231|7.51|3887|23
59239||158|0
59251|6.54|449|1
59257||141|0
59261||97|0
59263|6.7|2748|4
59265|7.18|1504|6
59271||147|0
59273|6.76|569|0
59279||31|0
59281||50|0
59283||149|2
59285||44|0
59287||72|0
59289||67|0
59291||72|0
59293||55|0
59297||130|0
59299|7.33|13179|241
59303|6.57|978|3
59311|6.02|247|0
59317||56|0
59319|6.8|449|0
59335||179|0
59341|7.56|2786|17
59343||150|1
59345|7.08|1408|17
59369|6.52|456|0
59375||132|0
59379|7.42|975|3
59381||280|1
59385||30|0
59387||70|1
59389||75|0
59391||58|0
59393||270|2
59395||46|0
59397||96|0
59399||66|0
59401||119|1
59413||259|2
59415||162|1
59417|6.63|432|1
59421|6.81|519|2
59425||212|0
59427||246|0
59429||84|0
59431||79|0
59433||53|0
59437||78|0
59441||95|0
59445||162|0
59449|7.31|1219|19
59451||168|0
59453||174|0
59455|6.81|619|2
59457||187|0
59459||190|0
59461||187|0
59463||115|0
59465||164|0
59467||51|0
59473||97|1
59475||90|0
59485||128|0
59487||112|1
59491||190|4
59493|6.83|642|2
59495||112|0
59497||88|0
59499||94|1
59505|7.6|6254|131
59509|5.89|387|0
59517||88|0
59519|7.93|3131|101
59541||31|0
59543||33|0
59545||49|0
59547||46|0
59549||35|0
59551||40|0
59555||115|0
59557||63|0
59559||97|0
59563|6.21|335|1
59567||217|1
59573|6.14|275|1
59587||53|0
59589||75|0
59599|6.75|1325|1
59601|6.9|466|0
59611||92|0
59613|6.84|566|1
59619|6.75|213|1
59621||226|7
59623||42|0
59625||58|0
59627||49|0
59629||43|0
59631||60|0
59633||62|0
59635||42|0
59637||64|0
59639||35|0
59641||48|0
59643||55|0
59645||59|0
59647|6.72|481|2
59657|6.44|1254|6
59661|6.45|2976|4
59669|8.03|2878|13
59671||101|1
59675|7.68|3879|50
59679|6.56|369|0
59701|7.09|542|4
59703||54|0
59705||45|0
59707||41|0
59709||160|0
59711||28|0
59713||80|0
59715||48|0
59717||348|3
59719||68|0
59721||102|0
59725||68|0
59727||246|1
59729||60|0
59731||49|0
59733|6.78|762|0
59735||160|0
59753||124|0
59761||57|0
59763||47|0
59767||34|0
59769||64|0
59771||37|0
59773||35|0
59775||53|0
59777|6.6|421|0
59781||122|0
59791||132|0
59793||170|0
59799|7.33|6174|78
59805||35|0
59807||35|0
59809||49|0
59811||37|0
59813||36|0
59817||42|0
59819||32|0
59821||35|0
59823||33|0
59825||41|0
59827||39|0
59829||36|0
59831||32|0
59833||41|0
59835||74|0
59837||40|0
59841||55|0
59843||35|0
59845||41|0
59847||47|0
59849||61|2
59851|6.83|1504|2
59857|7.25|1059|10
59863||358|0
59893|8.09|24021|673
59897|7.04|1096|2
59913|7.25|1633|3
59917|6.84|891|2
59921||60|1
59923||37|0
59925||46|0
59927||86|0
59931||45|0
59933||34|0
59935||34|0
59937||31|0
59939||55|0
59943||51|0
59945||48|0
59947||47|1
59949||49|0
59951||70|0
59955||57|1
59957||66|1
59959||104|0
59961|8.06|14368|599
59971|6.6|1631|4
59979||86|0
59981||295|0
59985|6.1|1150|0
59987|7.31|824|8
59991||199|0
59993||910|2
60011||200|1
60013||65|0
60019||96|0
60021||46|0
60023||31|0
60025||408|1
60027||54|0
60029||52|0
60031||36|0
60033||57|0
60035||71|0
60037||34|0
60039||38|0
60041||97|0
60043||34|0
60045||47|0
60049||53|0
60051|6.56|2288|1
60053||62|0
60055||76|0
60057||41|0
60059||110|2
60061||108|0
60063||163|0
60089|7.17|2976|6
60093|6.84|303|0
60095|7.58|17080|253
60097||110|0
60103|6.34|328|1
60105||111|1
60115|6.51|906|0
60117||79|0
60125|6.73|291|0
60129|7.25|1834|6
60135||63|0
60137||36|0
60139||38|0
60141||45|0
60143||46|0
60147||43|0
60149||40|0
60153||48|0
60155||51|0
60157||40|0
60159||70|2
60161||45|0
60163||61|1
60165||42|0
60195||39|0
60197||131|0
60201|6.81|2235|1
60203|6.36|1378|4
60205||45|0
60225||47|0
60227||35|0
60229||49|0
60231||45|0
60233||99|0
60235||41|0
60237||37|0
60239||28|0
60241||34|1
60243||31|0
60245||43|0
60247||36|0
60249||45|0
60251||74|0
60253||40|0
60255||62|0
60259||72|0
60261||44|0
60263||51|1
60283|6.57|1814|4
60285|6.51|1874|3
60289|6.26|967|0
60291||133|0
60293||50|0
60295||35|0
60297||49|0
60305||97|2
60307|6.22|661|0
60309||36|0
60311||38|0
60315||39|0
60317||34|0
60319||43|0
60321||33|0
60325||42|0
60327||36|0
60329||35|0
60331||52|0
60333||50|0
60335||132|0
60337||48|0
60339||45|0
60341||160|7
60343||70|4
60345||45|0
60347||44|1
60355|6.51|1249|1
60357||83|1
60359||148|1
60361||154|0
60367||325|1
60369||69|0
60371||64|0
60385||625|0
60395||96|1
60399||154|0
60405|6.37|512|0
60407|7.04|1587|1
60419||411|4
60425||119|0
60427|6.58|3047|9
60429||40|0
60431||62|1
60433||440|6
60435||94|1
60437||41|0
60439||28|0
60441||52|0
60445||50|0
60447||37|0
60449||54|0
60451||38|0
60453||63|0
60455||39|1
60457||57|0
60459||30|0
60461||136|1
60463||49|1
60465||66|0
60467||234|2
60471|6.85|691|1
60475|6.88|1315|0
60477||444|1
60479|6.42|667|0
60481||108|0
60483||282|0
60487|7.01|1595|6
60503||348|0
60507||183|0
60509|7.89|10682|73
60511|7.92|41608|1584
60521||54|0
60523||30|0
60525||33|0
60527||40|0
60529||32|0
60531||35|0
60535||30|0
60537||39|0
60539||35|0
60541||43|0
60543||36|0
60545||32|0
60547||52|0
60549||36|0
60553|8.62|44946|2446
60555||34|0
60557||61|0
60559|7.27|912|27
60561|6.41|3755|21
60567||44|0
60583||44|0
60589||38|0
60593|6.77|1129|3
60595|6.94|722|1
60601|7.27|918|9
60621||67|0
60627||45|0
60629||36|0
60631||38|0
60633||34|0
60635||61|1
60637||61|0
60639||38|0
60641||37|0
60643||44|0
60645||47|0
60647||35|0
60649||46|0
60651||42|0
60653||69|0
60655||66|1
60657||73|0
60659||37|0
60661||122|0
60663||31|0
60665||57|0
60667||18|0
60669||367|0
60671||364|0
60673||332|1
60675||129|0
60679|6.74|734|3
60681||138|0
60683||49|0
60697||194|1
60703|7.45|1586|62
60713||156|1
60715||143|1
60719|6.49|566|0
60721||252|2
60723||173|2
60731||136|0
60733||64|0
60737||40|0
60739||46|0
60743||222|2
60745||62|0
60747||37|0
60749||44|0
60751||43|0
60753||50|0
60755||26|0
60757||64|0
60759||43|0
60763||119|0
60767||39|0
60769||47|0
60783|8.6|93384|4834
60797|7.28|2776|18
60799||173|1
60801|7.65|14823|159
60815|7.29|9946|77
60821|6.87|2685|3
60831|6.92|1028|2
60833|6.49|5673|35
60835||97|0
60837||55|0
60839||31|0
60841||45|0
60843||54|0
60845||61|0
60847||33|0
60849||51|0
60851||28|0
60853||31|0
60855||75|0
60857||31|0
60859||63|0
60861||37|0
60863||44|0
60865||50|0
60867||144|1
60869||115|1
60881|7.4|4800|50
60885||104|0
60889|7.62|12784|204
60895||53|0
60909||96|0
60911||39|0
60917||156|0
60927||104|0
60929||73|0
60935||47|0
60937||47|0
60939||45|1
60941||51|0
60943||32|0
60945||35|0
60947||35|0
60949||34|0
60951||41|0
60953||38|0
60955||46|0
60959||33|0
60961||38|0
60963||30|0
60965||139|1
60967||40|0
60969||54|0
60971||63|0
60973|7.82|7532|42
60975|7.52|4036|14
60977|7.85|7450|54
60985||72|0
60987||36|0
60989||42|0
60993|7.03|1016|5
60995||39|0
60997||48|0
61001||33|0
61003||54|0
61005|7.29|1681|23
61009|7.54|7376|97
61011||73|1
61015||46|0
61017||35|0
61019|7.22|862|10
61021||64|0
61027|7.04|14230|80
61029||36|0
61031||89|0
61033||197|0
61035||202|0
61037||38|0
61039||129|0
61041||36|1
61043||35|0
61045||541|3
61047||38|0
61049||42|0
61051|5.34|4264|11
61055||39|1
61057|7.5|7751|143
61069||82|0
61079||47|0
61081||47|0
61083||37|0
61085||41|0
61087|6.91|11596|139
61093|7.25|700|0
61097|8.12|12654|569
61103||367|2
61105||56|0
61107||356|1
61109||59|0
61115||133|0
61117||63|0
